"구명","대여소ID","대여소번호","대여소명","대여소 주소","거치대수","위도","경도"
"강서구","ST-516","1118","증미역 3번출구뒤(등촌두산위브센티움오피스텔)","서울특별시 강서구 양천로 지하 560강서구 등촌동 666-40","10","37.557461","126.861458"
"강서구","ST-517","1119","염창동 한마음아파트앞(염창동 빛나는 음악학원앞)","서울특별시 강서구 양천로 637강서구 염창동 284-18","6","37.554253","126.867561"
"강서구","ST-518","1120","대림경동아파트앞","서울특별시 강서구 허준로 121강서구 가양동 1475-2","10","37.565189","126.853996"
"강서구","ST-519","1121","가양레포츠센터앞","서울특별시 강서구 양천로61길 101강서구 가양동 1484-5","15","37.559479","126.86438"
"강서구","ST-520","1122","황금내근린공원","서울특별시 강서구 허준로 221-40강서구 가양동 1485-5","10","37.561932","126.863869"
"강서구","ST-522","1124","발산역 6번출구옆(다이소앞)","서울특별시 강서구 공항대로 280강서구 내발산동 645-1","10","37.557968","126.838287"
"강서구","ST-835","1125","명덕고교입구(영종빌딩)","서울특별시 강서구 강서로 304강서구 내발산동 724-42","10","37.552914","126.836571"
"강서구","ST-523","1126","우장산역 1번출구옆(우장산아이파크105동앞)","서울특별시 강서구 강서로 지하 262강서구 화곡동 1159-6","7","37.548908","126.836563"
"강서구","ST-524","1127","화곡역(에이스정형외과앞) 버스정류장","서울특별시 강서구 화곡로 157강서구 화곡동 1089-52","10","37.540981","126.838547"
"강서구","ST-525","1129","화곡역 1번 출구 앞","서울특별시 강서구 화곡로 지하 168강서구 화곡동 1089-43","7","37.542099","126.840218"
"강서구","ST-526","1130","화곡본동시장 버스정류장","서울특별시 강서구 화곡로 196강서구 화곡동 109-12","7","37.542751","126.842621"
"강서구","ST-527","1131","꿈돌이공원 앞","서울특별시 강서구 화곡로 232강서구 화곡동 94-6","8","37.546444","126.845459"
"강서구","ST-528","1132","등촌역 7번출구","서울특별시 강서구 공항대로 지하 529강서구 등촌동 505-3","10","37.551109","126.863708"
"강서구","ST-530","1135","강서구의회","서울특별시 강서구 등촌로 185강서구 등촌동 608-4","10","37.546532","126.862549"
"강서구","ST-531","1136","등촌2파출소","서울특별시 강서구 등촌로 167강서구 등촌동 608-6","10","37.544788","126.862"
"강서구","ST-532","1137","등촌2동주민센터","서울특별시 강서구 등촌로 143강서구 등촌동 577","10","37.541431","126.86322"
"강서구","ST-533","1139","용문사 버스정류장","서울특별시 강서구 등촌로 95강서구 등촌동 579","8","37.536991","126.863365"
"강서구","ST-534","1140","목동사거리 버스정류장","서울특별시 강서구 등촌로 19강서구 화곡동 939-3","15","37.531399","126.863609"
"강서구","ST-535","1141","곰달래 문화복지센터 1-1","서울특별시 강서구 강서로5길 50강서구 화곡동 941-2","10","37.52906","126.84848"
"강서구","ST-536","1145","곰달래 문화복지센터 1-2","서울특별시 강서구 강서로5길 50강서구 화곡동 941-2","10","37.528919","126.848083"
"강서구","ST-537","1146","곰달래사거리","서울특별시 강서구 곰달래로 51355-48","10","37.530338","126.838257"
"강서구","ST-538","1148","볏골공원","서울특별시 강서구 까치산로4길 22강서구 화곡동 98-148","10","37.54147","126.84478"
"강서구","ST-975","1149","신방화역환승주차장","서울특별시 강서구 마곡서1로 111-12신방화역환승주차장","13","37.567284","126.818275"
"강서구","ST-1062","1150","송정역 1번출구","서울특별시 강서구 공항대로3길 18송정역 1번출구","10","37.56155","126.810478"
"강서구","ST-1063","1151","마곡역1번출구","서울특별시 강서구 마곡동 727-716마곡역2번출구","25","37.560234","126.823471"
"강서구","ST-1064","1152","마곡역교차로","서울특별시 강서구 마곡동 728-168마곡역7번출구","10","37.558666","126.826614"
"강서구","ST-1065","1153","발산역 2번출구","서울특별시 강서구 공항대로 281발산역 4번출구","10","37.55891","126.838097"
"강서구","ST-1067","1155","기쁜우리복지관","서울특별시 강서구 가양동 1458-15 기쁜우리복지관","10","37.56926","126.848419"
"강서구","ST-1069","1157","강서구청","서울특별시 강서구 화곡로 302강서구청","8","37.550659","126.84977"
"강서구","ST-1249","1158","가양역 8번출구","서울특별시 강서구 양천로 지하 485가양역 8번출구","20","37.561035","126.854813"
"강서구","ST-1250","1159","서서울모터리움앞","서울특별시 강서구 양천로53길 30서서울모터리움앞","20","37.565853","126.846596"
"강서구","ST-1251","1160","양천향교역 7번출구앞","서울특별시 강서구 양천로 지하 341양천향교역 7번출구 앞","20","37.56768","126.840897"
"강서구","ST-1252","1161","강서면허시험장앞","서울특별시 강서구 남부순환로 171강서면허시험장앞","10","37.549694","126.819664"
"강서구","ST-1253","1162","공항초등학교건너편","서울특별시 강서구 마곡서1로 68공항초등학교건너편","10","37.562679","126.820473"
"강서구","ST-1254","1163","방화동강서기동대앞","서울특별시 강서구 방화대로34길 65방화동 강서기동대앞","10","37.570499","126.820084"
"강서구","ST-1338","1165","마곡중학교 후문","서울특별시 강서구 마곡중앙5로 58마곡중학교 후문","20","37.568447","126.821648"
"강서구","ST-1351","1166","강서구립등빛도서관","서울특별시 강서구 강서로62길 48강서구립등빛도서관","10","37.562569","126.842461"
"강서구","ST-1352","1167","마곡수명산파크3단지 교차로","서울특별시 강서구 수명로 72마곡수명산파크3단지 교차로","15","37.553467","126.825928"
"강서구","ST-1402","1168","마곡엠밸리10단지 앞","서울특별시 강서구 마곡중앙1로 72마곡엠밸리10단지 앞","10","37.560226","126.819069"
"강서구","ST-1506","1169","염창역 1번 출구","서울특별시 강서구 공항대로 625염창역 1번 출구","8","37.547199","126.874489"
"강서구","ST-1507","1170","강서구보건소 (삼성디지털 프라자)","서울특별시 강서구 공항대로 571강서구보건소 (삼성디지털 프라자)","11","37.549179","126.868797"
"강서구","ST-1508","1171","염창동 새마을금고 건너편 (모닝글로리)","서울특별시 강서구 양천로 696염창동 새마을금고 건너편 (모닝글로리)","8","37.550049","126.873161"
"강서구","ST-1509","1172","가양3동 주민센터","서울특별시 강서구 허준로 202가양3동 주민센터","8","37.561249","126.86058"
"강서구","ST-1510","1173","강서구청사거리(SH타워)","서울특별시 강서구 공항대로 411강서구청사거리(SH타워)","15","37.556259","126.853317"
"강서구","ST-1511","1174","강서구청사거리(부민병원)","서울특별시 강서구 공항대로 395강서구청사거리(부민병원)","9","37.556599","126.851471"
"강서구","ST-1512","1175","대한항공 인력개발센터","서울특별시 강서구 공항대로 453대한항공 인력개발센터","15","37.554379","126.857536"
"강서구","ST-1514","1177","수명중?고교","서울특별시 강서구 수명로1길 16마곡수명산파크4단지아파트 401동 앞","10","37.55011","126.823677"
"강서구","ST-1515","1178","개화산역 2번 출구","서울특별시 강서구 양천로 22개화산역 2번 출구","10","37.572472","126.806168"
"강서구","ST-1517","1180","마곡엠밸리 15단지(1502동) 건너편","서울특별시 강서구 마곡중앙로 36마곡엠밸리 15단지(1502동) 건너편","15","37.557468","126.82972"
"강서구","ST-1518","1181","농수산식품공사 (강서지사)","서울특별시 강서구 발산로 40농산식품공사 (강서지사)","10","37.551044","126.818497"
"강서구","ST-1519","1182","KBS 스포츠월드","서울특별시 강서구 공항대로 376KBS 스포츠월드","20","37.556877","126.848808"
"강서구","ST-1645","1184","마곡13단지","서울특별시 강서구 방화대로7길 6마곡13단지","15","37.55645","126.815979"
"강서구","ST-1646","1185","등촌9단지","서울특별시 강서구 화곡로63가길 92등촌9단지","10","37.562901","126.849472"
"강서구","ST-1647","1186","송정중학교","서울특별시 강서구 방화대로5길 7송정중학교","10","37.554729","126.816093"
"강서구","ST-1708","1188","롯데중앙연구소","서울특별시 강서구 마곡중앙로 201롯데중앙연구소","8","37.571381","126.828339"
"강서구","ST-1709","1190","마곡역 교차로(2번출구)","서울특별시 강서구 공항대로 지하 163마곡역 교차로(2번출구)","10","37.560501","126.826653"
"강서구","ST-1689","1191","마곡역 교차로(NH농협)","서울특별시 강서구 마곡중앙로 76힐스테이트에코마곡역","9","37.560242","126.827164"
"강서구","ST-1711","1194","센서텍㈜","서울특별시 강서구 마곡중앙8로3길 21케이티엔에프빌딩 인근","10","37.563301","126.836823"
"강서구","ST-1712","1195","코오롱one&only타워","서울특별시 강서구 마곡동로 110코오롱글로벌㈜","20","37.564129","126.834312"
"강서구","ST-1713","1196","서울식물원(문화센터) 건너편","서울특별시 강서구 마곡동로 161서울식물원(문화센터) 건너편","15","37.568241","126.835831"
"강서구","ST-1714","1197","엘펠리체 호텔 건너편","서울특별시 강서구 강서로 247엘펠리체 호텔 건너편","20","37.560429","126.835403"
"강서구","ST-1715","1198","LG 사이언스파크","서울특별시 강서구 마곡중앙10로 10LG 사이언스파크","20","37.56255","126.827438"
"관악구","ST-702","2102","봉림교 교통섬","서울특별시 관악구 관천로 52관악구 신림동 1433-150","20","37.48423","126.926392"
"관악구","ST-703","2103","신림동 우방아파트","서울특별시 관악구 관천로27길 2신사동 우방아파트","10","37.489178","126.919273"
"관악구","ST-712","2104","사당역 5번출구","서울특별시 동작구 남부순환로 지하 2089관악구 남현동 1060-12","13","37.476089","126.981331"
"관악구","ST-704","2105","미성동 신림체육센터","서울특별시 관악구 난곡로 295관악구 신림동 1475-64","12","37.480251","126.914604"
"관악구","ST-705","2106","난곡 새마을금고","서울특별시 관악구 난곡로 210관악구 신림동 614-25","12","37.473728","126.918404"
"관악구","ST-713","2107","도림천 신화교","서울특별시 관악구 신림로 40관악구 신림동 808-133","25","37.475471","126.936455"
"관악구","ST-714","2108","은천치안센터","서울특별시 관악구 봉천로 375관악구 봉천동 975-18","20","37.483341","126.943199"
"관악구","ST-882","2109","은천로입구 가로공원","서울특별시 양천구 가로공원로 지하 133관악구 봉천동 962","15","37.486225","126.935829"
"관악구","ST-950","2110","조원동 미성아파트","서울특별시 관악구 시흥대로 560조원동 미성아파트","9","37.483192","126.902031"
"관악구","ST-965","2111","서울대입구역 1번출구","서울특별시 관악구 남부순환로 1830서울대입구역1번출구","10","37.480869","126.953316"
"관악구","ST-715","2112","서울대입구역 마에스트로","서울특별시 관악구 남부순환로 지하 1822관악구 봉천동 979-2","15","37.481339","126.950645"
"관악구","ST-934","2113","관악동작견인차량보관소","서울특별시 관악구 신사로 7동작관악견인차량보관소","10","37.484661","126.9039"
"관악구","ST-883","2115","관악농협농산물백화점","서울특별시 관악구 남부순환로 1369관악구 신림동 1674-8","15","37.479916","126.90284"
"관악구","ST-717","2116","에이스에이존빌딩","서울특별시 관악구 남부순환로 지하 1822관악구 봉천동 979-2","9","37.481705","126.950829"
"관악구","ST-884","2119","중앙동 동진빌딩","서울특별시 관악구 관악로 217동진빌딩 앞","10","37.484257","126.954697"
"관악구","ST-719","2122","낙성대로 입구","서울특별시 관악구 남부순환로 1889관악구 봉천동 1693-38","20","37.478058","126.960495"
"관악구","ST-707","2127","보성운수차고지 맞은편","서울특별시 관악구 난곡로 99관악구 신림동 666-30","10","37.464886","126.919479"
"관악구","ST-720","2128","관악구청교차로","서울특별시 관악구 관악로 153관악구 봉천동 979-3","12","37.479164","126.952583"
"관악구","ST-721","2129","낙성대 과학전시관","서울특별시 관악구 낙성대로 101관악구 봉천동 244-1","10","37.469055","126.958145"
